GEOID10,FID,BDNAME,BDNUM,TEXT_NBR,GEO_ID,NAME_x,P003001,P003002,P003003,P003004,P003005,P003006,P003007,P003008,P005001,P005002,P005003,P005004,P005005,P005006,P005007,P005008,P005009,P005010,P005011,P005012,P005013,P005014,P005015,P005016,P005017
270531048005015,19,Cedar Riverside,38,38,1000000US270531048005015,"Block 5015, Block Group 5, Census Tract 1048, Hennepin County, Minnesota",97,77,8,4,5,0,1,2,97,85,70,8,1,5,0,0,1,12,7,0,3,0,0,1,1
270531048005016,19,Cedar Riverside,38,38,1000000US270531048005016,"Block 5016, Block Group 5, Census Tract 1048, Hennepin County, Minnesota",25,15,10,0,0,0,0,0,25,25,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0
270531048005001,19,Cedar Riverside,38,38,1000000US270531048005001,"Block 5001, Block Group 5, Census Tract 1048, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531048003001,19,Cedar Riverside,38,38,1000000US270531048003001,"Block 3001, Block Group 3, Census Tract 1048, Hennepin County, Minnesota",578,438,44,6,52,0,14,24,578,547,421,43,6,52,0,3,22,31,17,1,0,0,0,11,2
270531048005012,19,Cedar Riverside,38,38,1000000US270531048005012,"Block 5012, Block Group 5, Census Tract 1048, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531048005003,19,Cedar Riverside,38,38,1000000US270531048005003,"Block 5003, Block Group 5, Census Tract 1048, Hennepin County, Minnesota",995,764,30,2,151,0,8,40,995,966,745,29,2,151,0,1,38,29,19,1,0,0,0,7,2
270531048003010,19,Cedar Riverside,38,38,1000000US270531048003010,"Block 3010, Block Group 3, Census Tract 1048, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531048005007,19,Cedar Riverside,38,38,1000000US270531048005007,"Block 5007, Block Group 5, Census Tract 1048, Hennepin County, Minnesota",137,74,47,5,1,0,0,10,137,136,73,47,5,1,0,0,10,1,1,0,0,0,0,0,0
270531048005005,19,Cedar Riverside,38,38,1000000US270531048005005,"Block 5005, Block Group 5, Census Tract 1048, Hennepin County, Minnesota",35,7,17,1,3,0,2,5,35,33,7,17,1,3,0,0,5,2,0,0,0,0,0,2,0
270531048005000,19,Cedar Riverside,38,38,1000000US270531048005000,"Block 5000, Block Group 5, Census Tract 1048, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531048001012,19,Cedar Riverside,38,38,1000000US270531048001012,"Block 1012, Block Group 1, Census Tract 1048, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531048001003,19,Cedar Riverside,38,38,1000000US270531048001003,"Block 1003, Block Group 1, Census Tract 1048, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531048002006,19,Cedar Riverside,38,38,1000000US270531048002006,"Block 2006, Block Group 2, Census Tract 1048, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531048001007,19,Cedar Riverside,38,38,1000000US270531048001007,"Block 1007, Block Group 1, Census Tract 1048, Hennepin County, Minnesota",1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531048003004,19,Cedar Riverside,38,38,1000000US270531048003004,"Block 3004, Block Group 3, Census Tract 1048, Hennepin County, Minnesota",102,78,3,0,21,0,0,0,102,102,78,3,0,21,0,0,0,0,0,0,0,0,0,0,0
270531048001000,19,Cedar Riverside,38,38,1000000US270531048001000,"Block 1000, Block Group 1, Census Tract 1048, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531048002000,19,Cedar Riverside,38,38,1000000US270531048002000,"Block 2000, Block Group 2, Census Tract 1048, Hennepin County, Minnesota",14,6,1,0,5,0,1,1,14,13,6,1,0,5,0,0,1,1,0,0,0,0,0,1,0
270531048001006,19,Cedar Riverside,38,38,1000000US270531048001006,"Block 1006, Block Group 1, Census Tract 1048, Hennepin County, Minnesota",282,226,3,0,41,0,2,10,282,272,218,3,0,41,0,0,10,10,8,0,0,0,0,2,0
270531048002001,19,Cedar Riverside,38,38,1000000US270531048002001,"Block 2001, Block Group 2, Census Tract 1048, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531048003015,19,Cedar Riverside,38,38,1000000US270531048003015,"Block 3015, Block Group 3, Census Tract 1048, Hennepin County, Minnesota",66,16,37,3,3,0,0,7,66,62,15,35,3,3,0,0,6,4,1,2,0,0,0,0,1
270531048002003,19,Cedar Riverside,38,38,1000000US270531048002003,"Block 2003, Block Group 2, Census Tract 1048, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531048003016,19,Cedar Riverside,38,38,1000000US270531048003016,"Block 3016, Block Group 3, Census Tract 1048, Hennepin County, Minnesota",38,12,22,0,3,0,0,1,38,38,12,22,0,3,0,0,1,0,0,0,0,0,0,0,0
270531048001013,19,Cedar Riverside,38,38,1000000US270531048001013,"Block 1013, Block Group 1, Census Tract 1048, Hennepin County, Minnesota",85,46,0,0,32,0,4,3,85,80,45,0,0,32,0,0,3,5,1,0,0,0,0,4,0
270531048003006,19,Cedar Riverside,38,38,1000000US270531048003006,"Block 3006, Block Group 3, Census Tract 1048, Hennepin County, Minnesota",137,83,33,3,7,0,5,6,137,127,78,33,3,7,0,1,5,10,5,0,0,0,0,4,1
270531048001001,19,Cedar Riverside,38,38,1000000US270531048001001,"Block 1001, Block Group 1, Census Tract 1048, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531048001011,19,Cedar Riverside,38,38,1000000US270531048001011,"Block 1011, Block Group 1, Census Tract 1048, Hennepin County, Minnesota",496,336,18,1,124,0,2,15,496,484,329,18,1,123,0,0,13,12,7,0,0,1,0,2,2
270531048003005,19,Cedar Riverside,38,38,1000000US270531048003005,"Block 3005, Block Group 3, Census Tract 1048, Hennepin County, Minnesota",63,34,14,0,12,0,0,3,63,61,33,14,0,12,0,0,2,2,1,0,0,0,0,0,1
270530059012014,19,Cedar Riverside,38,38,1000000US270530059012014,"Block 2014, Block Group 2, Census Tract 59.01, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531048002002,19,Cedar Riverside,38,38,1000000US270531048002002,"Block 2002, Block Group 2, Census Tract 1048, Hennepin County, Minnesota",2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531048005011,19,Cedar Riverside,38,38,1000000US270531048005011,"Block 5011, Block Group 5, Census Tract 1048, Hennepin County, Minnesota",11,11,0,0,0,0,0,0,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531048005010,19,Cedar Riverside,38,38,1000000US270531048005010,"Block 5010, Block Group 5, Census Tract 1048, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531048001009,19,Cedar Riverside,38,38,1000000US270531048001009,"Block 1009, Block Group 1, Census Tract 1048, Hennepin County, Minnesota",328,200,21,3,89,0,6,9,328,308,188,21,3,88,0,1,7,20,12,0,0,1,0,5,2
270531048003017,19,Cedar Riverside,38,38,1000000US270531048003017,"Block 3017, Block Group 3, Census Tract 1048, Hennepin County, Minnesota",113,19,64,1,16,0,1,12,113,112,18,64,1,16,0,1,12,1,1,0,0,0,0,0,0
270531048003012,19,Cedar Riverside,38,38,1000000US270531048003012,"Block 3012, Block Group 3, Census Tract 1048, Hennepin County, Minnesota",351,283,27,0,21,1,6,13,351,341,279,27,0,21,1,2,11,10,4,0,0,0,0,4,2
270531048003008,19,Cedar Riverside,38,38,1000000US270531048003008,"Block 3008, Block Group 3, Census Tract 1048, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531048005002,19,Cedar Riverside,38,38,1000000US270531048005002,"Block 5002, Block Group 5, Census Tract 1048, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531048003014,19,Cedar Riverside,38,38,1000000US270531048003014,"Block 3014, Block Group 3, Census Tract 1048, Hennepin County, Minnesota",120,28,75,1,9,0,6,1,120,113,27,75,1,9,0,0,1,7,1,0,0,0,0,6,0
270531048003003,19,Cedar Riverside,38,38,1000000US270531048003003,"Block 3003, Block Group 3, Census Tract 1048, Hennepin County, Minnesota",111,96,3,0,4,1,1,6,111,109,95,3,0,4,1,0,6,2,1,0,0,0,0,1,0
270531048005004,19,Cedar Riverside,38,38,1000000US270531048005004,"Block 5004, Block Group 5, Census Tract 1048, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531048003002,19,Cedar Riverside,38,38,1000000US270531048003002,"Block 3002, Block Group 3, Census Tract 1048, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531048001010,19,Cedar Riverside,38,38,1000000US270531048001010,"Block 1010, Block Group 1, Census Tract 1048, Hennepin County, Minnesota",79,53,4,0,17,0,4,1,79,79,53,4,0,17,0,4,1,0,0,0,0,0,0,0,0
270531048004000,19,Cedar Riverside,38,38,1000000US270531048004000,"Block 4000, Block Group 4, Census Tract 1048, Hennepin County, Minnesota",3043,100,2642,5,185,0,73,38,3043,2945,76,2640,5,185,0,1,38,98,24,2,0,0,0,72,0
270531048002007,19,Cedar Riverside,38,38,1000000US270531048002007,"Block 2007, Block Group 2, Census Tract 1048, Hennepin County, Minnesota",625,58,447,4,81,0,0,35,625,619,58,446,4,80,0,0,31,6,0,1,0,1,0,0,4
270531048001002,19,Cedar Riverside,38,38,1000000US270531048001002,"Block 1002, Block Group 1, Census Tract 1048, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531048001008,19,Cedar Riverside,38,38,1000000US270531048001008,"Block 1008, Block Group 1, Census Tract 1048, Hennepin County, Minnesota",91,5,74,7,0,0,1,4,91,81,5,68,5,0,0,0,3,10,0,6,2,0,0,1,1
270531048001004,19,Cedar Riverside,38,38,1000000US270531048001004,"Block 1004, Block Group 1, Census Tract 1048, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531048003007,19,Cedar Riverside,38,38,1000000US270531048003007,"Block 3007, Block Group 3, Census Tract 1048, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531048003013,19,Cedar Riverside,38,38,1000000US270531048003013,"Block 3013, Block Group 3, Census Tract 1048, Hennepin County, Minnesota",2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531048005008,19,Cedar Riverside,38,38,1000000US270531048005008,"Block 5008, Block Group 5, Census Tract 1048, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531048003009,19,Cedar Riverside,38,38,1000000US270531048003009,"Block 3009, Block Group 3, Census Tract 1048, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531048003011,19,Cedar Riverside,38,38,1000000US270531048003011,"Block 3011, Block Group 3, Census Tract 1048, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531049005019,19,Cedar Riverside,38,38,1000000US270531049005019,"Block 5019, Block Group 5, Census Tract 1049, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531048003000,19,Cedar Riverside,38,38,1000000US270531048003000,"Block 3000, Block Group 3, Census Tract 1048, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531048005009,19,Cedar Riverside,38,38,1000000US270531048005009,"Block 5009, Block Group 5, Census Tract 1048, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531256002002,20,Prospect Park - East River Road,39,39,1000000US270531256002002,"Block 2002, Block Group 2, Census Tract 1256, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531049002001,20,Prospect Park - East River Road,39,39,1000000US270531049002001,"Block 2001, Block Group 2, Census Tract 1049, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531049002004,20,Prospect Park - East River Road,39,39,1000000US270531049002004,"Block 2004, Block Group 2, Census Tract 1049, Hennepin County, Minnesota",569,341,9,3,199,0,4,13,569,557,333,9,3,199,0,0,13,12,8,0,0,0,0,4,0
270531256002005,20,Prospect Park - East River Road,39,39,1000000US270531256002005,"Block 2005, Block Group 2, Census Tract 1256, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531049002010,20,Prospect Park - East River Road,39,39,1000000US270531049002010,"Block 2010, Block Group 2, Census Tract 1049, Hennepin County, Minnesota",158,102,2,0,52,0,0,2,158,157,101,2,0,52,0,0,2,1,1,0,0,0,0,0,0
270531049001004,20,Prospect Park - East River Road,39,39,1000000US270531049001004,"Block 1004, Block Group 1, Census Tract 1049, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531049001006,20,Prospect Park - East River Road,39,39,1000000US270531049001006,"Block 1006, Block Group 1, Census Tract 1049, Hennepin County, Minnesota",862,671,33,4,133,0,7,14,862,845,658,33,4,133,0,3,14,17,13,0,0,0,0,4,0
270531256001008,20,Prospect Park - East River Road,39,39,1000000US270531256001008,"Block 1008, Block Group 1, Census Tract 1256, Hennepin County, Minnesota",59,57,1,0,0,0,0,1,59,55,54,1,0,0,0,0,0,4,3,0,0,0,0,0,1
270531049003011,20,Prospect Park - East River Road,39,39,1000000US270531049003011,"Block 3011, Block Group 3, Census Tract 1049, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270531049002002,20,Prospect Park - East River Road,39,39,1000000US270531049002002,"Block 2002, Block Group 2, Census Tract 1049, Hennepin County, Minnesota",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
