GEOID10,FID,BDNAME,BDNUM,TEXT_NBR
"270531026001002","63",Northeast Park,"20","20"
"270531026001003","63",Northeast Park,"20","20"
"270531026001000","63",Northeast Park,"20","20"
"270531026001028","63",Northeast Park,"20","20"
"270531026001007","63",Northeast Park,"20","20"
"270531026001006","63",Northeast Park,"20","20"
"270531026001024","63",Northeast Park,"20","20"
"270531026001031","63",Northeast Park,"20","20"
"270531026001030","63",Northeast Park,"20","20"
"270531026001021","63",Northeast Park,"20","20"
"270531026001017","63",Northeast Park,"20","20"
"270531026001012","63",Northeast Park,"20","20"
"270531026001013","63",Northeast Park,"20","20"
"270531026001026","63",Northeast Park,"20","20"
"270531026001011","63",Northeast Park,"20","20"
"270531026001009","63",Northeast Park,"20","20"
"270531026001010","63",Northeast Park,"20","20"
"270531026001022","63",Northeast Park,"20","20"
"270531026001008","63",Northeast Park,"20","20"
"270531026001005","63",Northeast Park,"20","20"
"270531026001018","63",Northeast Park,"20","20"
"270531026001014","63",Northeast Park,"20","20"
"270531026001019","63",Northeast Park,"20","20"
"270531026001027","63",Northeast Park,"20","20"
"270531026001001","63",Northeast Park,"20","20"
"270531030001005","64",St. Anthony West,"21","21"
"270531030001004","64",St. Anthony West,"21","21"
"270531030001001","64",St. Anthony West,"21","21"
"270531030002019","64",St. Anthony West,"21","21"
"270531030002013","64",St. Anthony West,"21","21"
"270531030001002","64",St. Anthony West,"21","21"
"270531030002011","64",St. Anthony West,"21","21"
"270531030002008","64",St. Anthony West,"21","21"
"270531030001009","64",St. Anthony West,"21","21"
"270531030002001","64",St. Anthony West,"21","21"
"270531036001012","64",St. Anthony West,"21","21"
"270531030002007","64",St. Anthony West,"21","21"
"270531030001015","64",St. Anthony West,"21","21"
"270531030001003","64",St. Anthony West,"21","21"
"270531030002012","64",St. Anthony West,"21","21"
"270531036001003","64",St. Anthony West,"21","21"
"270531030002014","64",St. Anthony West,"21","21"
"270531030001012","64",St. Anthony West,"21","21"
"270531030001019","64",St. Anthony West,"21","21"
"270531030001008","64",St. Anthony West,"21","21"
"270531030001014","64",St. Anthony West,"21","21"
"270531030001016","64",St. Anthony West,"21","21"
"270531030002003","64",St. Anthony West,"21","21"
"270531036001006","64",St. Anthony West,"21","21"
"270531030002002","64",St. Anthony West,"21","21"
"270531030002020","64",St. Anthony West,"21","21"
"270531030001018","64",St. Anthony West,"21","21"
"270531030002006","64",St. Anthony West,"21","21"
"270531030001011","64",St. Anthony West,"21","21"
"270531036001004","64",St. Anthony West,"21","21"
"270531030001010","64",St. Anthony West,"21","21"
"270531036001005","64",St. Anthony West,"21","21"
"270531030002016","64",St. Anthony West,"21","21"
"270531036001001","64",St. Anthony West,"21","21"
"270531036001000","64",St. Anthony West,"21","21"
"270531031001019","64",St. Anthony West,"21","21"
"270531030001000","64",St. Anthony West,"21","21"
"270531030002017","64",St. Anthony West,"21","21"
"270531036001007","64",St. Anthony West,"21","21"
"270531036001010","64",St. Anthony West,"21","21"
"270531036001008","64",St. Anthony West,"21","21"
"270531030001007","64",St. Anthony West,"21","21"
"270531036001013","64",St. Anthony West,"21","21"
"270531030001013","64",St. Anthony West,"21","21"
"270531030002009","64",St. Anthony West,"21","21"
"270531030002004","64",St. Anthony West,"21","21"
"270531030002005","64",St. Anthony West,"21","21"
"270531030002010","64",St. Anthony West,"21","21"
"270531036001002","64",St. Anthony West,"21","21"
"270531030002015","64",St. Anthony West,"21","21"
"270531036001011","64",St. Anthony West,"21","21"
"270531036001009","64",St. Anthony West,"21","21"
"270531030001006","64",St. Anthony West,"21","21"
"270531030001020","64",St. Anthony West,"21","21"
"270531036001014","64",St. Anthony West,"21","21"
"270531030002018","64",St. Anthony West,"21","21"
"270531030001017","64",St. Anthony West,"21","21"
"270531030002000","64",St. Anthony West,"21","21"
"270531031001002","65",St. Anthony East,"22","22"
"270531031001001","65",St. Anthony East,"22","22"
"270531031001000","65",St. Anthony East,"22","22"
"270531031001020","65",St. Anthony East,"22","22"
"270531031001012","65",St. Anthony East,"22","22"
"270531031001022","65",St. Anthony East,"22","22"
"270531031001005","65",St. Anthony East,"22","22"
"270531031001017","65",St. Anthony East,"22","22"
"270531031001010","65",St. Anthony East,"22","22"
"270531031001021","65",St. Anthony East,"22","22"
"270531031001016","65",St. Anthony East,"22","22"
"270531031001008","65",St. Anthony East,"22","22"
"270531031001013","65",St. Anthony East,"22","22"
"270531031001011","65",St. Anthony East,"22","22"
"270531031001009","65",St. Anthony East,"22","22"
"270531031001004","65",St. Anthony East,"22","22"
"270531031001015","65",St. Anthony East,"22","22"
"270531031001014","65",St. Anthony East,"22","22"
"270531031001007","65",St. Anthony East,"22","22"
"270531031001003","65",St. Anthony East,"22","22"
"270531031001018","65",St. Anthony East,"22","22"
"270531031001006","65",St. Anthony East,"22","22"
"270530095002006","66",Central,"54","54"
"270530084002010","66",Central,"54","54"
"270530083001001","66",Central,"54","54"
"270530083001011","66",Central,"54","54"
"270531094001000","66",Central,"54","54"
"270530084002015","66",Central,"54","54"
"270530095002004","66",Central,"54","54"
"270530095002002","66",Central,"54","54"
"270531094001010","66",Central,"54","54"
"270530095001003","66",Central,"54","54"
"270530084001006","66",Central,"54","54"
"270530083001003","66",Central,"54","54"
"270530083001010","66",Central,"54","54"
"270531094001005","66",Central,"54","54"
"270531094002005","66",Central,"54","54"
"270530083001000","66",Central,"54","54"
"270530084002003","66",Central,"54","54"
"270530084002004","66",Central,"54","54"
"270530084002006","66",Central,"54","54"
"270530084002012","66",Central,"54","54"
"270530084002014","66",Central,"54","54"
"270531094001011","66",Central,"54","54"
"270530095002003","66",Central,"54","54"
"270531094001001","66",Central,"54","54"
"270531094002006","66",Central,"54","54"
"270531094002008","66",Central,"54","54"
"270531094002003","66",Central,"54","54"
"270530083001006","66",Central,"54","54"
"270530084002005","66",Central,"54","54"
"270530083001009","66",Central,"54","54"
"270530083001008","66",Central,"54","54"
"270530083001013","66",Central,"54","54"
"270531094001003","66",Central,"54","54"
"270531094001008","66",Central,"54","54"
"270530084002013","66",Central,"54","54"
"270530095001005","66",Central,"54","54"
"270530095001000","66",Central,"54","54"
"270530095001007","66",Central,"54","54"
"270530083001002","66",Central,"54","54"
"270531094001006","66",Central,"54","54"
"270530084002011","66",Central,"54","54"
"270531094001002","66",Central,"54","54"
"270530084002000","66",Central,"54","54"
"270530084002007","66",Central,"54","54"
"270530084001002","66",Central,"54","54"
"270530084001003","66",Central,"54","54"
"270530084002008","66",Central,"54","54"
"270530084001004","66",Central,"54","54"
"270531094002001","66",Central,"54","54"
"270531094002004","66",Central,"54","54"
"270530083001012","66",Central,"54","54"
"270531094002009","66",Central,"54","54"
"270530095002000","66",Central,"54","54"
"270531094002002","66",Central,"54","54"
"270530095002005","66",Central,"54","54"
"270531094002010","66",Central,"54","54"
"270530095002007","66",Central,"54","54"
"270530083001005","66",Central,"54","54"
"270531094001007","66",Central,"54","54"
"270530084002002","66",Central,"54","54"
"270530084002001","66",Central,"54","54"
"270530084002009","66",Central,"54","54"
"270531094001009","66",Central,"54","54"
"270530084001001","66",Central,"54","54"
"270530095001002","66",Central,"54","54"
"270530095001006","66",Central,"54","54"
"270530084001000","66",Central,"54","54"
"270530084002017","66",Central,"54","54"
"270530084001005","66",Central,"54","54"
"270530095001001","66",Central,"54","54"
"270530084001007","66",Central,"54","54"
"270531094002000","66",Central,"54","54"
"270530083001004","66",Central,"54","54"
"270531094002007","66",Central,"54","54"
"270531094001004","66",Central,"54","54"
"270530083001007","66",Central,"54","54"
"270530095002001","66",Central,"54","54"
"270530084002016","66",Central,"54","54"
"270530095001004","66",Central,"54","54"
"270530096002005","67",Powderhorn Park,"55","55"
"270530085005009","67",Powderhorn Park,"55","55"
"270530085003001","67",Powderhorn Park,"55","55"
"270530085002003","67",Powderhorn Park,"55","55"
"270530085004004","67",Powderhorn Park,"55","55"
"270531086003003","67",Powderhorn Park,"55","55"
"270531086003007","67",Powderhorn Park,"55","55"
"270531086003001","67",Powderhorn Park,"55","55"
"270531086003006","67",Powderhorn Park,"55","55"
"270531097003000","67",Powderhorn Park,"55","55"
"270530085001005","67",Powderhorn Park,"55","55"
"270531086003009","67",Powderhorn Park,"55","55"
"270531097002009","67",Powderhorn Park,"55","55"
"270531097002007","67",Powderhorn Park,"55","55"
"270530085002005","67",Powderhorn Park,"55","55"
"270531097002010","67",Powderhorn Park,"55","55"
"270531086003002","67",Powderhorn Park,"55","55"
"270531097003002","67",Powderhorn Park,"55","55"
"270531086003005","67",Powderhorn Park,"55","55"
"270531097003001","67",Powderhorn Park,"55","55"
"270531097002001","67",Powderhorn Park,"55","55"
"270530085003002","67",Powderhorn Park,"55","55"
"270530085005004","67",Powderhorn Park,"55","55"
"270530085003000","67",Powderhorn Park,"55","55"
"270530085002004","67",Powderhorn Park,"55","55"
"270530096001003","67",Powderhorn Park,"55","55"
"270530096001002","67",Powderhorn Park,"55","55"
"270530096001001","67",Powderhorn Park,"55","55"
"270530096001006","67",Powderhorn Park,"55","55"
"270530085005010","67",Powderhorn Park,"55","55"
"270530085001002","67",Powderhorn Park,"55","55"
"270530096002001","67",Powderhorn Park,"55","55"
"270530096002000","67",Powderhorn Park,"55","55"
"270531097002006","67",Powderhorn Park,"55","55"
"270530085005006","67",Powderhorn Park,"55","55"
"270530085005005","67",Powderhorn Park,"55","55"
"270530085001001","67",Powderhorn Park,"55","55"
"270530085002002","67",Powderhorn Park,"55","55"
"270530096001000","67",Powderhorn Park,"55","55"
"270530096002009","67",Powderhorn Park,"55","55"
"270531097003006","67",Powderhorn Park,"55","55"
"270530096002010","67",Powderhorn Park,"55","55"
"270530085001003","67",Powderhorn Park,"55","55"
"270531097003004","67",Powderhorn Park,"55","55"
"270531097003005","67",Powderhorn Park,"55","55"
"270530096002008","67",Powderhorn Park,"55","55"
"270530085004003","67",Powderhorn Park,"55","55"
"270530096002003","67",Powderhorn Park,"55","55"
"270530096002007","67",Powderhorn Park,"55","55"
"270531097002005","67",Powderhorn Park,"55","55"
"270531097002003","67",Powderhorn Park,"55","55"
"270531097002004","67",Powderhorn Park,"55","55"
"270530085001000","67",Powderhorn Park,"55","55"
"270531086003000","67",Powderhorn Park,"55","55"
"270530085002000","67",Powderhorn Park,"55","55"
"270531086003004","67",Powderhorn Park,"55","55"
"270530085004000","67",Powderhorn Park,"55","55"
"270530096001004","67",Powderhorn Park,"55","55"
"270530085004001","67",Powderhorn Park,"55","55"
"270530085003003","67",Powderhorn Park,"55","55"
"270530085004006","67",Powderhorn Park,"55","55"
"270530085004002","67",Powderhorn Park,"55","55"
"270530085004005","67",Powderhorn Park,"55","55"
"270530085004007","67",Powderhorn Park,"55","55"
"270530096002006","67",Powderhorn Park,"55","55"
"270530096002004","67",Powderhorn Park,"55","55"
"270530085005002","67",Powderhorn Park,"55","55"
"270531097003003","67",Powderhorn Park,"55","55"
"270530085005000","67",Powderhorn Park,"55","55"
"270531086003008","67",Powderhorn Park,"55","55"
"270531097002002","67",Powderhorn Park,"55","55"
"270531097002008","67",Powderhorn Park,"55","55"
"270531097002000","67",Powderhorn Park,"55","55"
"270530085005008","67",Powderhorn Park,"55","55"
"270530096001005","67",Powderhorn Park,"55","55"
"270530085005003","67",Powderhorn Park,"55","55"
"270530085005001","67",Powderhorn Park,"55","55"
"270530085001004","67",Powderhorn Park,"55","55"
"270530085002001","67",Powderhorn Park,"55","55"
"270530096002002","67",Powderhorn Park,"55","55"
"270530085005007","67",Powderhorn Park,"55","55"
"270531086002001","68",Corcoran,"56","56"
"270531086002010","68",Corcoran,"56","56"
"270531086002013","68",Corcoran,"56","56"
"270531086001003","68",Corcoran,"56","56"
"270531086002015","68",Corcoran,"56","56"
"270531087001002","68",Corcoran,"56","56"
"270531087002001","68",Corcoran,"56","56"
"270531087002011","68",Corcoran,"56","56"
"270531087002010","68",Corcoran,"56","56"
"270531086002000","68",Corcoran,"56","56"
"270531086002008","68",Corcoran,"56","56"
"270531086001007","68",Corcoran,"56","56"
"270531087001000","68",Corcoran,"56","56"
"270531087001005","68",Corcoran,"56","56"
"270531087001016","68",Corcoran,"56","56"
"270531087002009","68",Corcoran,"56","56"
"270531087002014","68",Corcoran,"56","56"
"270531087001001","68",Corcoran,"56","56"
"270531086002004","68",Corcoran,"56","56"
"270531086002002","68",Corcoran,"56","56"
"270531087001003","68",Corcoran,"56","56"
"270531087001007","68",Corcoran,"56","56"
"270531087001008","68",Corcoran,"56","56"
"270531086002009","68",Corcoran,"56","56"
"270531087001010","68",Corcoran,"56","56"
"270531087002005","68",Corcoran,"56","56"
"270531087002012","68",Corcoran,"56","56"
"270531087001013","68",Corcoran,"56","56"
"270531086002005","68",Corcoran,"56","56"
"270531086002012","68",Corcoran,"56","56"
"270531087001011","68",Corcoran,"56","56"
"270531087002004","68",Corcoran,"56","56"
"270531087001014","68",Corcoran,"56","56"
"270531086001001","68",Corcoran,"56","56"
"270531087002006","68",Corcoran,"56","56"
"270531087001004","68",Corcoran,"56","56"
"270531087001009","68",Corcoran,"56","56"
"270531087001006","68",Corcoran,"56","56"
"270531086001006","68",Corcoran,"56","56"
"270531087002002","68",Corcoran,"56","56"
"270531086002003","68",Corcoran,"56","56"
"270531087002013","68",Corcoran,"56","56"
"270531086002006","68",Corcoran,"56","56"
"270531086001004","68",Corcoran,"56","56"
"270531086001002","68",Corcoran,"56","56"
"270531086002014","68",Corcoran,"56","56"
"270531086001000","68",Corcoran,"56","56"
"270531087001012","68",Corcoran,"56","56"
"270531087002003","68",Corcoran,"56","56"
"270531087002008","68",Corcoran,"56","56"
"270531087002000","68",Corcoran,"56","56"
"270531086002007","68",Corcoran,"56","56"
"270531086002011","68",Corcoran,"56","56"
"270531086001005","68",Corcoran,"56","56"
"270531087002007","68",Corcoran,"56","56"
"270531087001015","68",Corcoran,"56","56"
"270531100002003","69",Bryant,"57","57"
"270531100002010","69",Bryant,"57","57"
"270530095003006","69",Bryant,"57","57"
"270531100001006","69",Bryant,"57","57"
"270531100001007","69",Bryant,"57","57"
"270530095003007","69",Bryant,"57","57"
"270531100002009","69",Bryant,"57","57"
"270530095003014","69",Bryant,"57","57"
"270530095003002","69",Bryant,"57","57"
"270531100001003","69",Bryant,"57","57"
"270530095003012","69",Bryant,"57","57"
"270531100001004","69",Bryant,"57","57"
"270531100001001","69",Bryant,"57","57"
"270531100002001","69",Bryant,"57","57"
"270531100002007","69",Bryant,"57","57"
"270531100001000","69",Bryant,"57","57"
"270531100002004","69",Bryant,"57","57"
"270531100001009","69",Bryant,"57","57"
"270530095003004","69",Bryant,"57","57"
"270530095003001","69",Bryant,"57","57"
"270530095003013","69",Bryant,"57","57"
"270530095003010","69",Bryant,"57","57"
"270531100001002","69",Bryant,"57","57"
"270531100001008","69",Bryant,"57","57"
"270531100002008","69",Bryant,"57","57"
"270530095003009","69",Bryant,"57","57"
"270531100002002","69",Bryant,"57","57"
"270531100002005","69",Bryant,"57","57"
"270530095003005","69",Bryant,"57","57"
"270530095003008","69",Bryant,"57","57"
"270530095003003","69",Bryant,"57","57"
"270530095003000","69",Bryant,"57","57"
"270531100002000","69",Bryant,"57","57"
"270531100002006","69",Bryant,"57","57"
"270531100001005","69",Bryant,"57","57"
"270531100002011","69",Bryant,"57","57"
"270530095003011","69",Bryant,"57","57"
"270530120012018","70",Kenny,"67","67"
"270531114004012","70",Kenny,"67","67"
"270530120013002","70",Kenny,"67","67"
"270531114004020","70",Kenny,"67","67"
"270530120013006","70",Kenny,"67","67"
"270530120012014","70",Kenny,"67","67"
"270530120012013","70",Kenny,"67","67"
"270530120012006","70",Kenny,"67","67"
"270531114004013","70",Kenny,"67","67"
"270531114004015","70",Kenny,"67","67"
"270531114004008","70",Kenny,"67","67"
"270531114004011","70",Kenny,"67","67"
"270531114004007","70",Kenny,"67","67"
"270531114004014","70",Kenny,"67","67"
"270530120011009","70",Kenny,"67","67"
"270531114004009","70",Kenny,"67","67"
"270530120013000","70",Kenny,"67","67"
"270530120011008","70",Kenny,"67","67"
"270530120011004","70",Kenny,"67","67"
"270530120011000","70",Kenny,"67","67"
"270531114004006","70",Kenny,"67","67"
"270530120011007","70",Kenny,"67","67"
"270531114004003","70",Kenny,"67","67"
"270531114004002","70",Kenny,"67","67"
"270530120011002","70",Kenny,"67","67"
"270531114004005","70",Kenny,"67","67"
"270531114004017","70",Kenny,"67","67"
"270530120011006","70",Kenny,"67","67"
"270531114004019","70",Kenny,"67","67"
"270530120011005","70",Kenny,"67","67"
"270530120011003","70",Kenny,"67","67"
"270531114004021","70",Kenny,"67","67"
"270531114004001","70",Kenny,"67","67"
"270530120013005","70",Kenny,"67","67"
"270530120012008","70",Kenny,"67","67"
"270530120013009","70",Kenny,"67","67"
"270530120013003","70",Kenny,"67","67"
"270530120012009","70",Kenny,"67","67"
"270530120012016","70",Kenny,"67","67"
"270530120012015","70",Kenny,"67","67"
"270530120013004","70",Kenny,"67","67"
"270530120012007","70",Kenny,"67","67"
"270530120012002","70",Kenny,"67","67"
"270530120012017","70",Kenny,"67","67"
"270530120013007","70",Kenny,"67","67"
"270530120013010","70",Kenny,"67","67"
"270530120012011","70",Kenny,"67","67"
"270530120013008","70",Kenny,"67","67"
"270530120011013","70",Kenny,"67","67"
"270530120012010","70",Kenny,"67","67"
"270530120012019","70",Kenny,"67","67"
"270530120011011","70",Kenny,"67","67"
"270530120012004","70",Kenny,"67","67"
"270530120012000","70",Kenny,"67","67"
"270531114004004","70",Kenny,"67","67"
"270531114004018","70",Kenny,"67","67"
"270531114004000","70",Kenny,"67","67"
"270530120011010","70",Kenny,"67","67"
"270530120012012","70",Kenny,"67","67"
"270530120011012","70",Kenny,"67","67"
"270530120013001","70",Kenny,"67","67"
"270530120012005","70",Kenny,"67","67"
"270531114004016","70",Kenny,"67","67"
"270530120011001","70",Kenny,"67","67"
"270531114004010","70",Kenny,"67","67"
"270530120012001","70",Kenny,"67","67"
"270530120012003","70",Kenny,"67","67"
"270531113005011","71",Armatage,"66","66"
"270530120014002","71",Armatage,"66","66"
"270530120015004","71",Armatage,"66","66"
"270530120016012","71",Armatage,"66","66"
"270530120015003","71",Armatage,"66","66"
"270530120015009","71",Armatage,"66","66"
"270530120015000","71",Armatage,"66","66"
"270531113005004","71",Armatage,"66","66"
"270531113005006","71",Armatage,"66","66"
"270531113005005","71",Armatage,"66","66"
"270530120017006","71",Armatage,"66","66"
"270530120014008","71",Armatage,"66","66"
"270530120014021","71",Armatage,"66","66"
"270531113005008","71",Armatage,"66","66"
"270530120017000","71",Armatage,"66","66"
"270530120017005","71",Armatage,"66","66"
"270531113005010","71",Armatage,"66","66"
"270531113005007","71",Armatage,"66","66"
"270531113005001","71",Armatage,"66","66"
"270531113005000","71",Armatage,"66","66"
"270531113006004","71",Armatage,"66","66"
"270531113006003","71",Armatage,"66","66"
"270531113006005","71",Armatage,"66","66"
"270531113006001","71",Armatage,"66","66"
"270531113006007","71",Armatage,"66","66"
"270531113006008","71",Armatage,"66","66"
"270531113006006","71",Armatage,"66","66"
"270531113006000","71",Armatage,"66","66"
"270530120014001","71",Armatage,"66","66"
"270531113006002","71",Armatage,"66","66"
"270530120014003","71",Armatage,"66","66"
"270530120017007","71",Armatage,"66","66"
"270530120016006","71",Armatage,"66","66"
"270530120016007","71",Armatage,"66","66"
"270530120016005","71",Armatage,"66","66"
"270530120015007","71",Armatage,"66","66"
"270530120016008","71",Armatage,"66","66"
"270530120015010","71",Armatage,"66","66"
"270530120017009","71",Armatage,"66","66"
"270530120015002","71",Armatage,"66","66"
"270530120016003","71",Armatage,"66","66"
"270530120015011","71",Armatage,"66","66"
"270530120014019","71",Armatage,"66","66"
"270530120015008","71",Armatage,"66","66"
"270530120014007","71",Armatage,"66","66"
"270530120014011","71",Armatage,"66","66"
"270530120014005","71",Armatage,"66","66"
"270530120014013","71",Armatage,"66","66"
"270530120015013","71",Armatage,"66","66"
"270530120016004","71",Armatage,"66","66"
"270530120016000","71",Armatage,"66","66"
"270530120015012","71",Armatage,"66","66"
"270530120014006","71",Armatage,"66","66"
"270530120014012","71",Armatage,"66","66"
"270530120016010","71",Armatage,"66","66"
"270530120014010","71",Armatage,"66","66"
"270530120014009","71",Armatage,"66","66"
"270530120014018","71",Armatage,"66","66"
"270530120014017","71",Armatage,"66","66"
"270530120014014","71",Armatage,"66","66"
"270530120014020","71",Armatage,"66","66"
"270530120016001","71",Armatage,"66","66"
"270530120014022","71",Armatage,"66","66"
"270530120016013","71",Armatage,"66","66"
"270530120017008","71",Armatage,"66","66"
"270530120017010","71",Armatage,"66","66"
"270530120017001","71",Armatage,"66","66"
"270530120016002","71",Armatage,"66","66"
"270530120016011","71",Armatage,"66","66"
"270530120015001","71",Armatage,"66","66"
"270531113005003","71",Armatage,"66","66"
"270531113005002","71",Armatage,"66","66"
"270531113005009","71",Armatage,"66","66"
"270530120017004","71",Armatage,"66","66"
"270531113005012","71",Armatage,"66","66"
"270531113006010","71",Armatage,"66","66"
"270530120016009","71",Armatage,"66","66"
"270530120015005","71",Armatage,"66","66"
"270531113006009","71",Armatage,"66","66"
"270530120014004","71",Armatage,"66","66"
"270530120014015","71",Armatage,"66","66"
"270530120014000","71",Armatage,"66","66"
"270530120014016","71",Armatage,"66","66"
"270530120017003","71",Armatage,"66","66"
"270530120017002","71",Armatage,"66","66"
"270531113005013","71",Armatage,"66","66"
"270530120015006","71",Armatage,"66","66"
"270531026002020","72",Beltrami,"23","23"
"270531026002019","72",Beltrami,"23","23"
"270531026002021","72",Beltrami,"23","23"
"270531026002002","72",Beltrami,"23","23"
"270531026002018","72",Beltrami,"23","23"
"270531026002007","72",Beltrami,"23","23"
"270531026002008","72",Beltrami,"23","23"
"270531026002016","72",Beltrami,"23","23"
"270531026002001","72",Beltrami,"23","23"
"270531026002017","72",Beltrami,"23","23"
"270531026002009","72",Beltrami,"23","23"
"270531026002014","72",Beltrami,"23","23"
"270531026002015","72",Beltrami,"23","23"
"270531026002004","72",Beltrami,"23","23"
"270531026002011","72",Beltrami,"23","23"
"270531026002010","72",Beltrami,"23","23"
"270531026002005","72",Beltrami,"23","23"
"270531026002012","72",Beltrami,"23","23"
"270531026002000","72",Beltrami,"23","23"
"270531026002013","72",Beltrami,"23","23"
"270531026002022","72",Beltrami,"23","23"
"270531026002006","72",Beltrami,"23","23"
"270531026002003","72",Beltrami,"23","23"
"270531065001019","73",Cedar - Isles - Dean,"41","41"
"270531065003006","73",Cedar - Isles - Dean,"41","41"
"270531065001018","73",Cedar - Isles - Dean,"41","41"
"270531065001023","73",Cedar - Isles - Dean,"41","41"
"270531065001017","73",Cedar - Isles - Dean,"41","41"
"270531065003010","73",Cedar - Isles - Dean,"41","41"
"270531065001021","73",Cedar - Isles - Dean,"41","41"
"270531065001011","73",Cedar - Isles - Dean,"41","41"
"270531065001014","73",Cedar - Isles - Dean,"41","41"
"270531065001006","73",Cedar - Isles - Dean,"41","41"
"270531065003011","73",Cedar - Isles - Dean,"41","41"
"270531065001002","73",Cedar - Isles - Dean,"41","41"
"270531065001003","73",Cedar - Isles - Dean,"41","41"
"270531065001004","73",Cedar - Isles - Dean,"41","41"
"270531065003009","73",Cedar - Isles - Dean,"41","41"
"270531065003027","73",Cedar - Isles - Dean,"41","41"
"270531065003015","73",Cedar - Isles - Dean,"41","41"
"270531065003013","73",Cedar - Isles - Dean,"41","41"
"270531065003018","73",Cedar - Isles - Dean,"41","41"
"270531065001028","73",Cedar - Isles - Dean,"41","41"
"270531065003021","73",Cedar - Isles - Dean,"41","41"
"270531065003025","73",Cedar - Isles - Dean,"41","41"
"270531065001015","73",Cedar - Isles - Dean,"41","41"
"270531065001025","73",Cedar - Isles - Dean,"41","41"
"270531065001026","73",Cedar - Isles - Dean,"41","41"
"270531065001012","73",Cedar - Isles - Dean,"41","41"
"270531065001013","73",Cedar - Isles - Dean,"41","41"
"270531065003014","73",Cedar - Isles - Dean,"41","41"
"270531065003002","73",Cedar - Isles - Dean,"41","41"
"270531065003012","73",Cedar - Isles - Dean,"41","41"
"270531065002028","73",Cedar - Isles - Dean,"41","41"
"270531065003001","73",Cedar - Isles - Dean,"41","41"
"270531091001001","73",Cedar - Isles - Dean,"41","41"
"270531065003017","73",Cedar - Isles - Dean,"41","41"
"270531065003019","73",Cedar - Isles - Dean,"41","41"
"270531065002040","73",Cedar - Isles - Dean,"41","41"
"270531065003023","73",Cedar - Isles - Dean,"41","41"
"270531065003022","73",Cedar - Isles - Dean,"41","41"
"270531080001013","73",Cedar - Isles - Dean,"41","41"
"270531065001024","73",Cedar - Isles - Dean,"41","41"
"270531065001016","73",Cedar - Isles - Dean,"41","41"
"270531065001009","73",Cedar - Isles - Dean,"41","41"
"270531065003008","73",Cedar - Isles - Dean,"41","41"
"270531065001007","73",Cedar - Isles - Dean,"41","41"
"270531065003004","73",Cedar - Isles - Dean,"41","41"
"270531065003003","73",Cedar - Isles - Dean,"41","41"
"270531065003026","73",Cedar - Isles - Dean,"41","41"
"270531065003024","73",Cedar - Isles - Dean,"41","41"
"270531080001012","73",Cedar - Isles - Dean,"41","41"
"270531065003020","73",Cedar - Isles - Dean,"41","41"
"270531065002041","73",Cedar - Isles - Dean,"41","41"
"270531065001005","73",Cedar - Isles - Dean,"41","41"
"270531080001018","73",Cedar - Isles - Dean,"41","41"
"270531065003007","73",Cedar - Isles - Dean,"41","41"
"270531065003005","73",Cedar - Isles - Dean,"41","41"
"270531065003016","73",Cedar - Isles - Dean,"41","41"
"270531065001020","73",Cedar - Isles - Dean,"41","41"
"270531065001022","73",Cedar - Isles - Dean,"41","41"
"270531065001010","73",Cedar - Isles - Dean,"41","41"
"270531065001027","73",Cedar - Isles - Dean,"41","41"
"270531065002027","74",Kenwood,"42","42"
"270531065002003","74",Kenwood,"42","42"
"270531065002016","74",Kenwood,"42","42"
"270531065002035","74",Kenwood,"42","42"
"270531065002030","74",Kenwood,"42","42"
"270531065001000","74",Kenwood,"42","42"
"270531065001008","74",Kenwood,"42","42"
"270531065002025","74",Kenwood,"42","42"
"270531065002015","74",Kenwood,"42","42"
"270531065002023","74",Kenwood,"42","42"
"270531065002017","74",Kenwood,"42","42"
"270531065002005","74",Kenwood,"42","42"
"270531065002029","74",Kenwood,"42","42"
"270531065003000","74",Kenwood,"42","42"
"270531065002014","74",Kenwood,"42","42"
"270531065002012","74",Kenwood,"42","42"
"270531065002001","74",Kenwood,"42","42"
"270531065002013","74",Kenwood,"42","42"
"270531065002008","74",Kenwood,"42","42"
"270531065002022","74",Kenwood,"42","42"
"270531065002036","74",Kenwood,"42","42"
"270531065002024","74",Kenwood,"42","42"
"270531065002020","74",Kenwood,"42","42"
"270531065002042","74",Kenwood,"42","42"
"270531065002019","74",Kenwood,"42","42"
"270531065002000","74",Kenwood,"42","42"
"270531065002010","74",Kenwood,"42","42"
"270531065002034","74",Kenwood,"42","42"
"270531065002021","74",Kenwood,"42","42"
"270531065002004","74",Kenwood,"42","42"
"270531065002009","74",Kenwood,"42","42"
"270531065002032","74",Kenwood,"42","42"
"270531065002031","74",Kenwood,"42","42"
"270531065002033","74",Kenwood,"42","42"
"270531065002007","74",Kenwood,"42","42"
"270531065002006","74",Kenwood,"42","42"
"270531065002018","74",Kenwood,"42","42"
"270531065002026","74",Kenwood,"42","42"
"270531065002011","74",Kenwood,"42","42"
"270531065002002","74",Kenwood,"42","42"
"270531055003021","75",Lowry Hill,"43","43"
"270531055003002","75",Lowry Hill,"43","43"
"270531055004001","75",Lowry Hill,"43","43"
"270531055003025","75",Lowry Hill,"43","43"
"270531055002010","75",Lowry Hill,"43","43"
"270531055002009","75",Lowry Hill,"43","43"
"270531055001001","75",Lowry Hill,"43","43"
"270531055001006","75",Lowry Hill,"43","43"
"270531055001002","75",Lowry Hill,"43","43"
